x,y,r,maturity,stress,nab1,t_birth,t_death
116,446,150,1,0,0,1637.3,1641.0
765,168,150,0,0,0,1644.0,-1644.0
760,252,150,0,0,0,1644.1,-1644.1
627,-25,150,1,0,0,1630.6,1644.4
391,172,150,1,0,0,1636.3,1645.0
88,-429,150,1,0,0,1636.7,1645.2
583,-124,150,1,0,0,1632.1,1645.5
44,275,150,1,0,0,1647.7,1650.0
906,362,150,1,0,0,1628.7,1650.7
671,94,150,0,0,0,1651.2,-1651.2
397,-247,150,1,0,0,1651.0,1654.0
793,-487,150,1,0,0,1646.4,1654.7
874,-329,150,1,0,0,1654.8,1654.9
397,183,150,1,0,0,1635.3,1655.1
566,402,150,1,0,0,1654.1,1656.2
908,30,150,1,0,0,1625.8,1657.0
985,-17,150,0,0,0,1657.4,-1657.4
727,449,150,1,0,0,1654.7,1658.0
56,-6,150,1,0,0,1651.0,1658.0
547,-413,150,0,0,0,1658.8,-1658.8
927,-304,150,1,0,0,1637.0,1658.9
786,-304,150,1,0,0,1654.0,1659.1
881,-315,150,1,0,0,1659.4,1660.4
923,-170,150,0,0,0,1660.7,-1660.7
221,-430,150,1,0,0,1659.4,1660.9
828,232,150,0,0,0,1660.9,-1661.0
519,-471,150,1,0,0,1627.9,1662.4
141,-129,150,1,0,0,1637.1,1662.7
124,-253,150,1,0,0,1619.1,1663.4
263,258,150,1,0,0,1662.9,1663.9
819,-390,150,1,0,0,1636.9,1665.6
34,-273,150,1,0,0,1611.1,1665.7
202,362,150,1,0,0,1656.6,1666.5
153,-360,150,1,0,0,1625.3,1666.9
526,226,150,1,0,0,1613.8,1667.1
77,245,150,1,0,0,1659.0,1668.2
333,345,150,1,0,0,1625.0,1668.3
287,-129,150,1,0,0,1665.0,1668.9
240,1,150,1,0,0,1655.3,1669.6
820,161,150,0,0,0,1670.0,-1670.0
770,214,150,0,0,0,1670.6,-1670.7
346,-254,150,1,0,0,1617.7,1670.7
234,209,150,1,0,0,1635.9,1673.3
575,-170,150,0,0,0,1673.6,-1673.7
775,-397,150,1,0,0,1660.1,1675.4
465,-475,150,1,0,0,1652.0,1676.1
358,311,150,1,0,0,1579.9,1676.9
95,-203,150,1,0,0,1674.7,1677.7
428,7,150,1,0,0,1673.0,1678.0
488,-56,150,1,0,0,1596.1,1679.2
85,-434,150,1,0,0,1648.8,1679.4
768,-3,150,1,0,0,1675.0,1679.7
358,106,150,1,0,0,1666.4,1680.4
211,304,150,1,0,0,1643.2,1681.7
324,29,150,1,0,0,1636.5,1682.3
574,-181,150,0,0,0,1682.3,-1682.5
233,294,150,1,0,0,1671.3,1683.0
697,217,150,0,0,0,1683.5,-1683.6
65,-319,150,1,0,0,1608.8,1684.0
848,-166,150,0,0,0,1684.0,-1684.0
625,330,150,0,0,0,1685.4,-1685.5
226,-17,150,1,0,0,1682.7,1685.8
38,222,150,1,0,0,1620.1,1686.7
307,165,150,1,0,0,1619.7,1687.6
408,354,150,1,0,0,1676.5,1689.1
647,103,150,0,0,0,1691.0,-1691.0
809,-486,150,1,0,0,1692.5,1694.5
855,-231,150,0,0,0,1695.2,-1695.3
688,-243,150,0,0,0,1696.1,-1696.2
569,-47,150,1,0,0,1668.8,1696.7
176,0,150,1,0,0,1697.3,1697.4
625,-18,150,1,0,0,1662.3,1697.8
225,-47,150,1,0,0,1677.9,1699.3
846,-436,150,1,0,0,1600.8,1700.5
749,447,150,1,0,0,1686.2,1701.1
8,339,150,1,0,0,1679.6,1703.8
66,-119,150,1,0,0,1666.1,1705.6
813,-205,150,0,0,0,1706.0,-1706.1
869,228,150,1,0,0,1674.5,1706.7
198,443,150,1,0,0,1703.1,1707.7
472,-285,150,0,0,0,1708.8,-1708.9
935,-347,150,1,0,0,1676.5,1709.4
787,-367,150,1,0,0,1704.9,1710.0
512,-153,150,1,0,0,1666.9,1710.7
324,-172,150,1,0,0,1702.6,1712.9
278,416,150,1,0,0,1707.9,1713.0
280,94,150,1,0,0,1709.0,1713.4
483,-261,150,0,0,0,1713.6,-1713.6
557,407,150,1,0,0,1689.2,1713.7
905,167,150,1,0,0,1675.5,1716.7
643,-66,150,1,0,0,1676.8,1717.8
605,-195,150,0,0,0,1718.0,-1718.2
551,247,150,1,0,0,1696.4,1720.0
247,237,150,1,0,0,1701.9,1720.3
995,53,150,1,0,0,1719.7,1720.4
326,433,150,1,0,0,1676.3,1721.0
39,64,150,1,0,0,1707.9,1721.9
511,315,150,1,0,0,1704.2,1723.5
555,-459,150,1,0,0,1723.2,1724.1
849,57,150,1,0,0,1580.9,1724.3
975,-232,150,0,0,0,1724.9,-1724.9
447,-127,150,1,0,0,1681.8,1725.8
87,124,150,1,0,0,1724.6,1726.3
457,-333,150,0,0,0,1726.5,-1726.5
456,235,150,1,0,0,1695.3,1727.2
940,-128,150,0,0,0,1727.3,-1727.3
53,289,150,1,0,0,1687.8,1728.2
219,449,150,1,0,0,1710.8,1728.9
175,375,150,1,0,0,1698.7,1729.4
100,-1,150,1,0,0,1697.8,1729.9
74,434,150,1,0,0,1719.2,1731.0
49,260,150,1,0,0,1693.6,1731.0
424,-111,150,1,0,0,1729.4,1731.4
466,294,150,1,0,0,1720.3,1731.9
544,156,150,1,0,0,1672.2,1732.0
58,-449,150,1,0,0,1679.8,1732.6
728,-421,150,1,0,0,1721.2,1734.6
311,-47,150,1,0,0,1722.1,1735.3
857,115,150,1,0,0,1709.4,1735.3
11,-420,150,1,0,0,1711.4,1735.8
347,-95,150,1,0,0,1658.5,1735.8
611,302,150,0,0,0,1736.3,-1736.3
417,-481,150,1,0,0,1690.0,1736.7
303,-412,150,1,0,0,1726.8,1737.8
301,251,150,1,0,0,1655.2,1738.0
107,47,150,1,0,0,1730.1,1738.1
114,-468,150,1,0,0,1668.8,1738.4
170,178,150,1,0,0,1683.9,1738.5
721,-100,150,0,0,0,1738.8,-1738.8
125,-274,150,1,0,0,1627.2,1740.8
266,289,150,1,0,0,1675.2,1741.2
12,316,150,1,0,0,1730.3,1742.7
976,221,150,1,0,0,1737.0,1743.7
799,-392,150,1,0,0,1720.0,1745.5
693,87,150,0,0,0,1745.9,-1745.9
379,163,150,1,0,0,1681.1,1748.7
45,197,150,1,0,0,1738.2,1749.2
59,-161,150,1,0,0,1734.6,1749.3
832,-116,150,0,0,0,1749.4,-1749.4
431,-376,150,0,0,0,1749.5,-1749.5
229,-84,150,1,0,0,1744.2,1749.8
914,146,150,1,0,0,1719.3,1750.9
95,-42,150,1,0,0,1716.9,1751.4
419,-264,150,0,0,0,1752.2,-1752.3
789,-128,150,0,0,0,1752.6,-1752.6
225,-439,150,1,0,0,1731.4,1752.7
542,-450,150,1,0,0,1692.4,1753.1
471,471,150,1,0,0,1722.7,1754.2
798,51,150,1,0,0,1753.4,1754.9
899,-110,150,0,0,0,1756.5,-1756.5
765,345,150,1,0,0,1752.1,1757.2
929,499,150,1,0,0,1749.7,1757.6
508,-127,150,1,0,0,1737.0,1757.9
769,-181,150,0,0,0,1759.6,-1759.7
216,-38,150,1,0,0,1736.5,1760.2
111,351,150,1,0,0,1757.3,1760.5
856,255,150,1,0,0,1718.8,1761.2
148,-231,150,1,0,0,1756.2,1762.8
525,332,150,1,0,0,1722.3,1763.6
248,-146,150,1,0,0,1750.9,1764.1
790,76,150,0,0,0,1765.5,-1765.5
657,374,150,1,0,0,1755.0,1766.8
224,-287,150,1,0,0,1753.8,1767.2
596,441,150,1,0,0,1767.2,1767.9
890,464,150,1,0,0,1700.5,1768.8
326,-8,150,1,0,0,1766.6,1769.3
710,230,150,0,0,0,1770.5,-1770.5
222,-218,150,1,0,0,1609.4,1771.5
764,-145,150,0,0,0,1771.5,-1771.6
430,434,150,1,0,0,1767.1,1774.9
965,-266,150,0,0,0,1776.2,-1776.2
510,-207,150,0,0,0,1776.9,-1776.9
245,176,150,1,0,0,1775.5,1777.1
255,-319,150,1,0,0,1739.5,1777.3
503,155,150,1,0,0,1718.2,1777.5
714,-162,150,0,0,0,1777.9,-1777.9
288,-339,150,1,0,0,1753.6,1779.6
513,166,150,1,0,0,1752.9,1780.4
350,417,150,1,0,0,1774.8,1782.3
995,-453,150,1,0,0,1750.9,1783.0
704,-67,150,1,0,0,1777.9,1783.2
800,184,150,0,0,0,1783.6,-1783.6
375,-493,150,1,0,0,1757.4,1785.6
93,107,150,1,0,0,1728.5,1786.8
9,-116,150,1,0,0,1706.4,1787.3
84,-176,150,1,0,0,1778.8,1787.4
438,-443,150,1,0,0,1742.1,1788.0
157,-333,150,1,0,0,1787.5,1789.7
60,-293,150,1,0,0,1789.6,1790.1
31,-400,150,1,0,0,1689.7,1790.4
847,193,150,1,0,0,1789.8,1790.8
249,-499,150,1,0,0,1760.0,1791.0
419,-21,150,1,0,0,1777.5,1791.1
553,-266,150,0,0,0,1791.4,-1791.4
424,403,150,1,0,0,1790.5,1791.8
573,-268,150,0,0,0,1792.5,-1792.5
991,-173,150,1,0,0,1726.4,1794.6
712,153,150,0,0,0,1794.8,-1794.8
182,395,150,1,0,0,1767.8,1795.7
461,-296,150,0,0,0,1796.5,-1796.5
336,240,150,1,0,0,1752.1,1797.2
340,-389,150,1,0,0,1791.3,1797.6
789,-225,150,0,0,0,1799.0,-1799.0
442,303,150,1,0,0,1799.1,1801.1
90,303,150,1,0,0,1750.6,1802.1
903,-449,150,1,0,0,1709.1,1802.2
803,452,150,1,0,0,1801.3,1803.1
767,-405,150,1,0,0,1792.7,1803.3
463,-359,150,0,0,0,1803.4,-1803.4
512,-68,150,1,0,0,1802.9,1804.5
899,-460,150,1,0,0,1791.0,1804.6
908,-301,150,1,0,0,1788.1,1805.9
364,187,150,1,0,0,1804.9,1805.9
498,-410,150,0,0,0,1806.3,-1806.4
436,-262,150,0,0,0,1807.2,-1807.2
233,288,150,1,0,0,1785.9,1808.0
220,-10,150,1,0,0,1766.7,1808.6
82,55,150,1,0,0,1753.6,1810.4
194,99,150,1,0,0,1799.8,1811.3
805,-205,150,0,0,0,1811.7,-1811.8
10,-102,150,1,0,0,1787.5,1811.8
419,-112,150,1,0,0,1781.5,1812.5
658,-72,150,1,0,0,1727.3,1812.5
591,-432,150,0,0,0,1814.0,-1814.0
140,-164,150,1,0,0,1799.9,1817.7
872,229,150,1,0,0,1795.5,1818.3
418,354,150,1,0,0,1792.0,1818.3
196,157,150,1,0,0,1763.2,1818.3
884,-428,150,1,0,0,1758.2,1818.6
160,-84,150,1,0,0,1804.4,1820.3
58,248,150,1,0,0,1807.2,1822.4
215,-109,150,0,0,0,1822.8,1822.8
915,478,150,1,0,0,1786.6,1823.5
805,255,150,0,0,0,1823.5,-1823.7
992,-489,150,1,0,0,1789.7,1824.9
655,381,150,1,0,0,1808.8,1826.4
309,-177,150,1,0,0,1788.3,1826.9
493,-417,150,0,0,0,1826.9,-1827.0
873,356,150,1,0,0,1826.7,1827.3
848,121,150,1,0,0,1824.3,1827.8
722,366,150,1,0,0,1790.6,1827.9
556,454,150,1,0,0,1829.0,1829.1
947,-59,150,0,0,0,1830.8,-1830.8
397,378,150,1,0,0,1826.4,1831.2
121,234,150,1,0,0,1830.6,1831.4
135,3,150,1,0,0,1826.5,1831.5
910,439,150,1,0,0,1760.6,1832.9
859,-259,150,0,0,0,1833.5,-1833.6
956,149,150,1,0,0,1819.4,1833.7
928,-11,150,0,0,0,1833.8,-1833.9
991,-32,150,1,0,0,1825.8,1834.6
781,158,150,0,0,0,1834.9,-1835.0
530,-260,150,0,0,0,1836.0,-1836.1
785,128,150,0,0,0,1836.3,-1836.4
91,-379,150,1,0,0,1815.3,1836.7
592,-74,150,1,0,0,1788.3,1836.7
363,157,150,1,0,0,1696.4,1836.9
788,-226,150,0,0,0,1837.3,-1837.3
551,215,150,1,0,0,1763.0,1838.0
292,-180,150,1,0,0,1831.0,1838.5
607,-481,150,1,0,0,1824.5,1838.6
369,237,150,1,0,0,1780.2,1839.1
66,-366,150,1,0,0,1746.5,1839.2
747,142,150,0,0,0,1839.5,-1839.5
785,188,150,0,0,0,1839.6,-1839.6
106,-68,150,1,0,0,1816.5,1840.5
473,-422,150,0,0,0,1840.6,-1840.7
529,-175,150,0,0,0,1841.2,-1841.2
258,132,150,1,0,0,1836.2,1842.3
986,-374,150,1,0,0,1823.8,1843.1
610,227,150,0,0,0,1843.8,-1843.9
949,87,150,1,0,0,1841.6,1844.1
528,221,150,1,0,0,1832.6,1844.9
289,493,150,1,0,0,1824.3,1845.3
741,211,150,0,0,0,1845.4,-1845.4
235,363,150,1,0,0,1828.6,1845.8
174,147,150,1,0,0,1840.1,1846.2
293,299,150,1,0,0,1788.5,1847.2
81,40,150,1,0,0,1839.5,1848.1
993,-152,150,1,0,0,1849.1,1849.7
440,-224,150,0,0,0,1851.6,-1851.6
169,-264,150,1,0,0,1832.5,1852.7
255,-30,150,1,0,0,1842.9,1852.9
533,432,150,1,0,0,1819.2,1853.0
622,2,150,1,0,0,1821.6,1853.2
786,-408,150,1,0,0,1849.8,1853.4
912,-83,150,0,0,0,1853.5,-1853.5
363,-282,150,1,0,0,1831.6,1853.5
672,140,150,0,0,0,1853.9,-1853.9
343,457,150,1,0,0,1835.7,1854.2
990,-407,150,1,0,0,1846.6,1855.1
198,-397,150,1,0,0,1829.1,1855.1
762,-326,150,1,0,0,1799.3,1855.6
422,-388,150,0,0,0,1856.3,-1856.4
172,-235,150,1,0,0,1852.5,1856.4
845,211,150,1,0,0,1829.5,1856.5
907,-414,150,1,0,0,1856.2,1856.5
236,-143,150,1,0,0,1853.2,1856.7
155,454,150,1,0,0,1847.2,1856.9
888,339,150,1,0,0,1856.6,1857.1
308,155,150,1,0,0,1856.8,1857.1
874,455,150,1,0,0,1846.9,1857.2
615,-65,150,1,0,0,1785.5,1857.5
348,-5,150,1,0,0,1839.7,1859.1
275,304,150,1,0,0,1833.2,1860.4
428,-452,150,1,0,0,1822.4,1860.6
224,120,150,1,0,0,1845.1,1861.3
530,-465,150,1,0,0,1828.9,1861.4
112,-225,150,1,0,0,1818.3,1861.9
442,-409,150,0,0,0,1862.0,-1862.1
381,431,150,1,0,0,1862.2,1862.4
718,133,150,0,0,0,1862.3,-1862.5
425,408,150,1,0,0,1847.8,1862.8
266,-27,150,1,0,0,1799.0,1863.2
65,-195,150,1,0,0,1798.7,1863.3
169,-131,150,1,0,0,1851.1,1863.4
222,-457,150,1,0,0,1817.0,1863.9
245,272,150,1,0,0,1861.1,1864.0
457,469,150,1,0,0,1809.6,1865.3
214,-388,150,1,0,0,1846.7,1865.4
834,-90,150,0,0,0,1865.6,-1865.7
886,-430,150,1,0,0,1826.0,1866.0
129,-228,150,1,0,0,1812.9,1866.4
186,-359,150,1,0,0,1792.4,1867.4
877,-26,150,0,0,0,1868.2,-1868.2
381,-460,150,1,0,0,1857.0,1868.3
424,-132,150,1,0,0,1844.1,1868.9
671,-229,150,0,0,0,1869.2,-1869.2
410,-84,150,1,0,0,1790.9,1869.4
687,-300,150,0,0,0,1869.4,-1869.4
836,90,150,0,0,0,1870.0,-1870.0
431,52,150,1,0,0,1825.4,1870.2
968,183,150,1,0,0,1865.0,1870.8
372,-134,150,1,0,0,1667.7,1871.1
497,-70,150,0,0,0,1871.4,1871.4
5,-57,150,1,0,0,1866.8,1871.9
970,-38,150,0,0,0,1873.6,-1873.7
283,470,150,1,0,0,1875.5,1875.6
806,-163,150,0,0,0,1876.0,-1876.0
136,308,150,1,0,0,1872.0,1876.8
519,371,150,1,0,0,1836.1,1877.6
133,495,150,1,0,0,1865.3,1877.9
705,318,150,0,0,0,1878.0,-1878.0
6,-127,150,1,0,0,1832.3,1878.4
674,152,150,0,0,0,1878.5,-1878.6
566,-94,150,1,0,0,1866.0,1878.7
747,-177,150,0,0,0,1879.2,-1879.2
318,-346,150,1,0,0,1845.8,1879.7
465,371,150,1,0,0,1880.0,1880.3
691,-311,150,1,0,0,1851.3,1880.5
877,-229,150,0,0,0,1880.6,-1880.6
440,-204,150,0,0,0,1880.7,-1880.8
226,-40,150,1,0,0,1880.6,1881.5
762,315,150,0,0,0,1881.3,-1881.5
523,274,150,1,0,0,1881.0,1883.7
453,-465,150,1,0,0,1853.4,1884.0
953,-223,150,0,0,0,1884.2,-1884.2
534,-144,150,1,0,0,1822.9,1885.0
997,-144,150,1,0,0,1871.5,1885.0
64,7,150,1,0,0,1873.6,1885.5
372,317,150,1,0,0,1830.9,1885.6
997,-54,150,1,0,0,1869.7,1885.9
422,361,150,1,0,0,1844.8,1886.9
484,-144,150,1,0,0,1875.1,1888.1
556,103,150,1,0,0,1870.3,1888.4
38,-367,150,1,0,0,1875.7,1888.6
124,-347,150,1,0,0,1876.6,1888.8
186,218,150,1,0,0,1868.4,1888.8
331,-356,150,1,0,0,1799.2,1889.9
505,-361,150,0,0,0,1891.1,-1891.2
443,464,150,1,0,0,1873.1,1891.3
106,166,150,1,0,0,1812.6,1891.4
533,138,150,1,0,0,1881.6,1891.5
641,-116,150,1,0,0,1886.3,1891.9
37,-334,150,1,0,0,1888.5,1892.3
358,125,150,1,0,0,1874.7,1892.7
108,-378,150,1,0,0,1815.1,1892.9
898,497,150,1,0,0,1864.6,1895.1
260,409,150,1,0,0,1892.1,1895.8
392,-490,150,1,0,0,1856.3,1895.8
611,-86,150,1,0,0,1817.0,1896.2
958,-127,150,0,0,0,1897.3,-1897.3
526,-380,150,1,0,0,1883.1,1897.7
701,98,150,0,0,0,1898.0,-1898.0
91,-31,150,1,0,0,1870.9,1898.1
979,112,150,1,0,0,1885.0,1898.2
54,488,150,1,0,0,1881.6,1898.2
194,-162,150,1,0,0,1869.1,1899.7
97,-47,150,1,0,0,1788.5,1900.5
482,-307,150,0,0,0,1900.6,-1900.6
817,-497,150,1,0,0,1894.5,1900.9
477,458,150,1,0,0,1896.4,1901.0
876,410,150,1,0,0,1863.6,1901.5
316,41,150,1,0,0,1834.1,1902.0
743,-117,150,0,0,0,1902.2,-1902.3
717,353,150,1,0,0,1802.5,1902.7
329,364,150,1,0,0,1902.7,1902.9
957,-438,150,1,0,0,1881.6,1903.6
393,-230,150,1,0,0,1867.7,1903.8
87,-21,150,1,0,0,1894.9,1904.2
748,-160,150,0,0,0,1905.0,-1905.0
310,396,150,1,0,0,1863.6,1906.0
98,-357,150,1,0,0,1906.1,1906.4
212,387,150,1,0,0,1899.6,1906.5
757,-318,150,1,0,0,1897.3,1906.8
664,-359,150,0,0,0,1906.9,-1906.9
224,-111,150,1,0,0,1895.5,1907.4
245,123,150,1,0,0,1873.5,1908.5
876,-66,150,0,0,0,1908.8,-1908.8
317,-236,150,1,0,0,1900.6,1909.1
170,115,150,1,0,0,1900.7,1909.4
926,314,150,1,0,0,1846.8,1909.6
352,-364,150,1,0,0,1883.3,1909.9
512,-328,150,0,0,0,1910.0,-1910.1
330,-389,150,1,0,0,1898.0,1912.6
173,66,150,1,0,0,1889.0,1912.8
667,152,150,0,0,0,1913.3,-1913.4
328,-93,150,1,0,0,1894.0,1913.5
748,329,150,0,0,0,1913.5,-1913.5
824,-19,150,0,0,0,1914.1,-1914.2
233,-386,150,1,0,0,1902.1,1915.1
464,20,150,1,0,0,1910.7,1915.7
873,208,150,1,0,0,1893.0,1915.9
975,-155,150,0,0,0,1917.4,-1917.4
552,447,150,1,0,0,1886.1,1918.4
382,115,150,1,0,0,1865.8,1919.0
421,483,150,1,0,0,1901.3,1919.1
226,467,150,1,0,0,1910.1,1919.6
594,-400,150,0,0,0,1919.8,-1919.8
70,267,150,1,0,0,1902.7,1920.4
456,-279,150,0,0,0,1920.5,-1920.6
496,-202,150,0,0,0,1920.6,-1920.7
324,-422,150,1,0,0,1912.0,1920.7
160,39,150,1,0,0,1884.3,1920.9
734,-5,150,1,0,0,1906.0,1921.7
415,116,150,1,0,0,1889.4,1922.1
942,-115,150,0,0,0,1922.1,-1922.2
788,491,150,1,0,0,1720.8,1922.5
338,-156,150,1,0,0,1911.1,1925.6
987,354,150,1,0,0,1841.8,1925.8
419,181,150,1,0,0,1874.7,1925.9
129,-334,150,1,0,0,1913.3,1926.6
977,-215,150,0,0,0,1926.8,-1926.9
208,-306,150,1,0,0,1924.9,1927.5
483,494,150,1,0,0,1898.3,1928.3
313,-461,150,1,0,0,1880.9,1928.5
72,17,150,1,0,0,1876.6,1930.1
106,238,150,1,0,0,1896.1,1930.3
246,-303,150,1,0,0,1899.9,1930.4
887,138,150,1,0,0,1921.8,1931.2
779,-450,150,1,0,0,1842.1,1931.3
457,23,150,1,0,0,1930.6,1931.7
99,318,150,1,0,0,1930.4,1932.2
946,-338,150,1,0,0,1931.3,1933.6
756,496,150,1,0,0,1882.8,1934.4
455,-409,150,0,0,0,1934.9,-1934.9
343,-43,150,1,0,0,1904.4,1936.0
393,292,150,1,0,0,1881.5,1936.4
438,309,150,1,0,0,1935.9,1936.9
758,-139,150,0,0,0,1937.4,-1937.4
465,-175,150,0,0,0,1937.4,-1937.5
429,447,150,1,0,0,1917.6,1938.9
22,57,150,1,0,0,1938.8,1939.6
384,112,150,1,0,0,1935.6,1940.1
544,213,150,1,0,0,1913.4,1940.4
750,-137,150,0,0,0,1940.7,-1940.7
275,219,150,1,0,0,1923.5,1940.8
524,-99,150,1,0,0,1903.7,1941.3
813,65,150,0,0,0,1941.7,-1941.8
995,-458,150,1,0,0,1886.1,1942.1
241,351,150,1,0,0,1924.6,1942.2
122,250,150,1,0,0,1917.4,1944.1
576,123,150,0,0,0,1944.2,-1944.3
213,455,150,1,0,0,1894.4,1944.3
310,165,150,1,0,0,1941.4,1945.1
403,79,150,1,0,0,1937.2,1945.1
924,-392,150,1,0,0,1842.9,1945.2
79,-442,150,1,0,0,1933.6,1946.1
304,-395,150,1,0,0,1921.8,1946.3
947,-387,150,1,0,0,1928.3,1946.5
700,49,150,1,0,0,1938.0,1946.9
408,-426,150,1,0,0,1939.3,1946.9
492,344,150,1,0,0,1812.4,1948.1
945,52,150,1,0,0,1823.2,1948.3
694,160,150,0,0,0,1948.3,-1948.4
135,414,150,1,0,0,1941.0,1948.6
133,-223,150,1,0,0,1896.2,1948.7
321,388,150,1,0,0,1945.2,1949.4
535,489,150,1,0,0,1939.3,1950.1
586,343,150,1,0,0,1945.0,1950.2
429,342,150,1,0,0,1944.7,1950.8
977,-262,150,0,0,0,1951.7,-1951.7
484,-262,150,0,0,0,1951.8,-1951.8
668,383,150,1,0,0,1875.9,1952.3
312,-123,150,1,0,0,1944.0,1952.5
61,-474,150,1,0,0,1947.3,1953.5
89,8,150,1,0,0,1923.5,1953.7
376,406,150,1,0,0,1929.8,1954.1
432,412,150,1,0,0,1912.1,1954.1
102,155,150,1,0,0,1934.3,1954.2
410,-284,150,0,0,0,1954.3,-1954.3
939,499,150,1,0,0,1926.3,1955.1
106,-459,150,1,0,0,1896.5,1955.4
793,114,150,0,0,0,1955.7,-1955.8
816,-228,150,0,0,0,1955.8,-1956.0
635,142,150,0,0,0,1956.4,-1956.4
627,-452,150,1,0,0,1936.9,1956.7
695,-344,150,1,0,0,1942.7,1956.9
492,-404,150,0,0,0,1957.0,-1957.0
745,-41,150,0,0,0,1957.1,-1957.1
775,-179,150,0,0,0,1957.5,-1957.6
322,250,150,1,0,0,1949.0,1958.9
330,-365,150,1,0,0,1948.2,1959.0
861,-142,150,0,0,0,1960.1,-1960.1
779,379,150,1,0,0,1914.4,1960.7
895,309,150,1,0,0,1956.4,1960.8
669,300,150,0,0,0,1961.4,-1961.5
840,-98,150,0,0,0,1962.1,-1962.1
280,495,150,1,0,0,1933.8,1962.8
909,420,150,1,0,0,1958.7,1963.8
646,403,150,1,0,0,1950.6,1964.9
381,-466,150,1,0,0,1929.3,1965.5
537,-281,150,0,0,0,1965.9,-1965.9
816,-281,150,0,0,0,1967.7,-1967.9
363,-67,150,1,0,0,1937.2,1968.6
393,70,150,1,0,0,1966.5,1969.0
388,-492,150,1,0,0,1941.9,1969.9
12,-134,150,1,0,0,1969.1,1970.0
761,243,150,0,0,0,1971.3,-1971.4
675,99,150,0,0,0,1971.5,-1971.5
334,-476,150,1,0,0,1886.7,1971.7
831,26,150,1,0,0,1964.0,1972.2
31,-455,150,1,0,0,1963.3,1972.9
379,45,150,1,0,0,1945.4,1973.7
163,-444,150,1,0,0,1936.4,1973.8
977,-83,150,0,0,0,1974.0,-1974.0
670,157,150,0,0,0,1974.3,-1974.3
29,-31,150,1,0,0,1960.4,1974.4
442,-196,150,0,0,0,1974.4,-1974.4
915,-187,150,0,0,0,1974.6,-1974.6
879,371,150,1,0,0,1844.5,1975.4
588,239,150,0,0,0,1975.9,-1975.9
974,-289,150,0,0,0,1976.0,-1976.1
209,32,150,1,0,0,1954.9,1977.4
997,-148,150,1,0,0,1938.9,1977.9
117,-472,150,1,0,0,1950.8,1978.3
920,231,150,1,0,0,1977.3,1979.0
812,160,150,0,0,0,1979.2,-1979.3
277,-12,150,1,0,0,1927.9,1980.1
699,-309,150,1,0,0,1970.4,1980.3
862,-403,150,1,0,0,1974.5,1980.5
374,-17,150,1,0,0,1974.3,1981.3
667,-278,150,0,0,0,1981.3,-1981.5
320,244,150,1,0,0,1969.2,1982.6
699,133,150,0,0,0,1982.7,-1982.8
346,73,150,1,0,0,1933.2,1983.1
153,-281,150,1,0,0,1973.1,1983.5
129,485,150,1,0,0,1899.7,1984.7
119,-312,150,1,0,0,1943.8,1985.1
517,-220,150,0,0,0,1987.7,-1987.8
670,-367,150,0,0,0,1988.1,-1988.1
187,-496,150,1,0,0,1984.1,1988.2
92,58,150,1,0,0,1980.0,1988.2
870,-103,150,0,0,0,1988.3,-1988.3
242,427,150,1,0,0,1946.9,1989.4
507,380,150,1,0,0,1980.4,1989.7
879,277,150,1,0,0,1988.9,1990.0
981,399,150,1,0,0,1924.5,1990.3
700,-129,150,1,0,0,1972.7,1990.7
867,-374,150,1,0,0,1952.4,1990.8
733,-21,150,0,0,0,1991.0,-1991.0
257,-474,150,1,0,0,1979.2,1991.8
385,490,150,1,0,0,1984.6,1992.1
876,486,150,1,0,0,1975.4,1992.6
321,46,150,1,0,0,1962.6,1995.3
324,-407,150,1,0,0,1955.7,1995.7
345,-96,150,1,0,0,1881.5,1995.7
404,199,150,1,0,0,1985.2,1995.8
317,96,150,1,0,0,1963.1,1996.2
129,431,150,1,0,0,1944.2,1996.9
100,-257,150,1,0,0,1977.5,1997.2
437,-129,150,1,0,0,1990.7,1997.9
894,373,150,1,0,0,1975.6,1998.5
161,-315,150,1,0,0,1994.5,1999.4
243,-57,150,1,0,0,1893.9,1999.6
870,152,150,1,0,0,1994.3,1999.7
242,281,150,1,0,0,1994.9,2000.3
138,452,150,1,0,0,1975.3,2000.5
486,148,150,1,0,0,1959.5,2000.6
307,128,150,1,0,0,1982.0,2000.7
575,128,150,0,0,0,2000.9,-2001.0
357,-262,150,1,0,0,1998.7,2001.9
538,-143,150,1,0,0,1998.2,2003.4
85,-262,150,1,0,0,1995.5,2003.5
92,364,150,1,0,0,1980.1,2003.5
248,380,150,1,0,0,1953.4,2004.3
551,308,150,1,0,0,1879.3,2004.4
887,-498,150,1,0,0,2002.8,2005.0
35,265,150,1,0,0,1996.6,2005.3
925,443,150,1,0,0,1978.2,2007.0
73,-306,150,1,0,0,1985.8,2007.5
791,-307,150,1,0,0,1966.1,2007.5
350,338,150,1,0,0,2002.4,2008.5
441,-224,150,0,0,0,2008.7,-2008.7
833,-197,150,0,0,0,2009.4,-2009.4
326,198,150,1,0,0,2007.0,2010.5
315,233,150,1,0,0,2009.4,2010.5
83,-344,150,1,0,0,1993.1,2011.3
474,463,150,1,0,0,2000.3,2011.6
85,-380,150,1,0,0,2007.9,2011.8
370,-153,150,1,0,0,1988.3,2011.8
719,-453,150,1,0,0,2003.9,2011.9
101,-293,150,1,0,0,1946.4,2012.4
